benchmark;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem
arbitrated_top_n2_w8_d64_e0;abc;time;-1;3600.10;44202.76;4867.0;abc17;time;-1;3600.10;44202.73;3152.0;avr;unk;-1;3573.55;30326.74;14022.0;avy;time;-1;3600.12;35997.60;8354.0;btormc;time;-1;3600.10;3600.01;377.0;camical;time;-1;3600.09;3599.91;345.0;cosa2;time;-1;3600.10;14496.84;2945.0;nmtip;uns;-1;21.35;21.26;56.0;nuxmv;time;-1;3600.10;14398.40;1346.0;pdtrav;time;-1;3600.10;20793.79;7448.0;pono;time;-1;3600.10;18103.93;4304.0
arbitrated_top_n3_w16_d128_e0;abc;time;-1;3600.10;44387.53;4000.0;abc17;time;-1;3600.11;44381.12;4121.0;avr;unk;-1;3575.85;39184.73;21492.0;avy;time;-1;3600.10;35993.16;12134.0;btormc;time;-1;3600.09;3599.88;1822.0;camical;time;-1;3600.10;3599.97;1031.0;cosa2;time;-1;3600.11;14497.42;5548.0;nuxmv;time;-1;3600.10;14397.55;2672.0;pdtrav;time;-1;3600.10;23169.81;10212.0;pono;time;-1;3600.10;18105.37;6511.0
arbitrated_top_n3_w16_d32_e0;abc;sat;34;575.15;7446.66;2137.0;abc17;sat;34;606.37;7851.14;2244.0;avr;sat;-1;745.86;10224.40;9732.0;avy;sat;34;1593.84;15932.68;6236.0;btormc;sat;-1;921.08;920.99;296.0;camical;sat;34;1311.40;1311.30;295.0;cosa2;sat;-1;664.96;2677.70;1659.0;nuxmv;sat;-1;493.74;1972.90;845.0;pdtrav;sat;55;642.06;2901.26;3176.0;pono;sat;-1;543.91;2734.66;1582.0
arbitrated_top_n3_w32_d16_e0;abc;sat;18;27.09;324.18;948.0;abc17;sat;18;28.08;336.78;951.0;avr;sat;-1;11.10;158.34;1627.0;avy;sat;18;68.29;678.04;1813.0;btormc;sat;-1;28.45;28.39;98.0;camical;sat;18;33.22;33.20;103.0;cosa2;sat;-1;7.44;29.61;245.0;nuxmv;sat;-1;11.13;42.68;512.0;pdtrav;sat;18;148.21;682.25;2197.0;pono;sat;-1;12.65;62.98;461.0
arbitrated_top_n3_w64_d128_e0;abc;time;-1;3600.12;44487.93;8319.0;abc17;time;-1;3600.10;44489.24;8315.0;avr;unk;-1;3575.14;37580.17;28155.0;avy;time;-1;3600.10;35954.25;27610.0;btormc;time;-1;3600.09;3600.02;6053.0;camical;time;-1;3600.13;3600.00;3219.0;cosa2;time;-1;3600.10;14498.81;12087.0;nuxmv;time;-1;3600.10;14395.66;5008.0;pdtrav;time;-1;3600.10;3600.20;509.0;pono;time;-1;3600.10;18103.65;11628.0
arbitrated_top_n3_w64_d64_e0;abc;time;-1;3600.10;44608.76;5699.0;abc17;time;-1;3600.10;44616.39;5688.0;avr;unk;-1;3573.48;36406.51;25569.0;avy;time;-1;3600.10;35978.42;18582.0;btormc;time;-1;3600.09;3599.86;3683.0;camical;time;-1;3600.10;3599.98;1836.0;cosa2;time;-1;3600.10;14498.03;8577.0;nuxmv;time;-1;3600.10;14397.36;3156.0;pdtrav;time;-1;3600.10;11367.79;11034.0;pono;time;-1;3600.10;18105.84;9054.0
arbitrated_top_n3_w8_d128_e0;abc;time;-1;3600.10;44249.72;4737.0;abc17;time;-1;3600.10;44246.93;4814.0;avr;unk;-1;3574.91;40566.95;20415.0;avy;time;-1;3600.10;35996.28;10413.0;btormc;time;-1;3600.10;3600.01;1065.0;camical;time;-1;3600.09;3600.02;690.0;cosa2;time;-1;3600.10;14497.35;3756.0;nuxmv;time;-1;3600.10;14398.09;1608.0;pdtrav;time;-1;3600.09;20642.50;6323.0;pono;time;-1;3600.10;18104.76;4395.0
arbitrated_top_n3_w8_d16_e0;abc;sat;18;11.00;127.59;791.0;abc17;sat;18;11.08;131.04;800.0;avr;sat;-1;11.26;162.03;1470.0;avy;sat;18;31.65;314.31;1051.0;btormc;sat;-1;18.42;18.39;49.0;camical;sat;18;14.78;14.70;42.0;cosa2;sat;-1;9.26;36.80;149.0;nmtip;uns;-1;11.17;11.08;48.0;nuxmv;sat;-1;7.43;28.10;343.0;pdtrav;unk;-1;7.01;21.83;1960.0;pono;sat;-1;10.21;50.42;273.0
arbitrated_top_n4_w128_d16_e0;abc;sat;18;239.43;3188.07;2374.0;abc17;sat;18;225.16;2988.62;2324.0;avr;sat;-1;16.36;242.91;2771.0;avy;sat;18;399.39;3977.73;6883.0;btormc;sat;-1;69.42;69.39;468.0;camical;sat;18;108.28;108.19;400.0;cosa2;sat;-1;16.87;67.41;796.0;nuxmv;sat;-1;22.64;87.89;1582.0;pdtrav;time;-1;3600.10;12248.28;10542.0;pono;sat;-1;17.07;85.06;1060.0
arbitrated_top_n4_w128_d64_e0;abc;time;-1;3600.12;44537.72;7764.0;abc17;time;-1;3600.10;44568.90;9295.0;avr;unk;-1;3575.29;41180.24;32680.0;avy;time;-1;3600.10;35951.65;32130.0;btormc;time;-1;3600.10;3600.00;6600.0;camical;time;-1;3600.20;3600.01;4711.0;cosa2;time;-1;3600.10;14497.18;16396.0;nuxmv;time;-1;3600.10;14394.53;6996.0;pdtrav;time;-1;3600.10;3600.19;653.0;pono;time;-1;3600.10;18103.24;16302.0
arbitrated_top_n4_w16_d16_e0;abc;sat;18;30.20;367.14;991.0;abc17;sat;21;24.62;298.71;916.0;avr;sat;-1;10.51;149.16;1589.0;avy;sat;18;51.03;506.88;1562.0;btormc;sat;-1;20.88;20.79;82.0;camical;sat;18;20.56;20.50;85.0;cosa2;sat;-1;8.28;32.77;205.0;nmtip;uns;-1;10.66;10.56;68.0;nuxmv;sat;-1;8.98;34.23;446.0;pdtrav;sat;18;78.86;371.24;2033.0;pono;sat;-1;8.93;44.33;326.0
arbitrated_top_n4_w16_d32_e0;abc;sat;34;966.78;12526.47;2589.0;abc17;sat;34;969.30;12557.88;2560.0;avr;sat;-1;933.07;12237.91;11945.0;avy;sat;34;1921.96;19213.75;7498.0;btormc;sat;-1;1102.55;1102.49;468.0;camical;sat;34;1486.18;1486.10;404.0;cosa2;sat;-1;534.23;2150.71;1348.0;nuxmv;sat;-1;681.53;2724.13;1289.0;pdtrav;sat;57;635.60;2981.53;3361.0;pono;sat;-1;731.72;3678.96;1895.0
arbitrated_top_n4_w16_d64_e0;abc;time;-1;3600.10;44259.31;3333.0;abc17;time;-1;3600.10;44263.43;3347.0;avr;unk;-1;3573.43;38907.84;21926.0;avy;time;-1;3600.12;35995.23;10812.0;btormc;time;-1;3600.10;3599.90;1414.0;camical;time;-1;3600.10;3600.00;1142.0;cosa2;time;-1;3600.10;14497.91;4615.0;nuxmv;time;-1;3600.10;14398.11;1768.0;pdtrav;time;-1;3600.10;20402.63;7953.0;pono;time;-1;3600.10;18104.27;5327.0
arbitrated_top_n4_w32_d32_e0;abc;sat;38;1043.43;13528.31;3163.0;abc17;sat;38;1043.79;13532.55;3208.0;avr;sat;-1;814.75;11305.78;9944.0;avy;sat;34;3257.42;32564.42;11476.0;btormc;sat;-1;1571.66;1571.48;811.0;camical;sat;34;2304.71;2304.58;630.0;cosa2;sat;-1;713.82;2873.77;1797.0;nuxmv;sat;-1;586.14;2342.36;1354.0;pdtrav;sat;50;670.92;2769.25;4008.0;pono;sat;-1;665.70;3347.34;2475.0
arbitrated_top_n4_w64_d32_e0;abc;time;-1;3600.10;44434.90;5407.0;abc17;time;-1;3600.11;44436.84;5534.0;avr;sat;-1;753.62;10669.92;11303.0;avy;time;-1;3600.10;35987.01;14825.0;btormc;sat;-1;2070.35;2070.24;1292.0;camical;sat;34;3414.26;3414.22;945.0;cosa2;sat;-1;562.70;2265.38;2318.0;nuxmv;sat;-1;679.24;2714.26;1900.0;pdtrav;time;-1;3600.10;18250.31;10739.0;pono;sat;-1;570.73;2869.77;3109.0
arbitrated_top_n4_w8_d64_e0;abc;time;-1;3600.11;44216.62;3161.0;abc17;time;-1;3600.10;44217.69;3114.0;avr;unk;-1;3572.84;39394.93;22864.0;avy;time;-1;3600.10;35996.90;9629.0;btormc;time;-1;3600.09;3600.01;627.0;camical;time;-1;3600.10;3599.75;671.0;cosa2;time;-1;3600.10;14496.10;3227.0;nuxmv;time;-1;3600.10;14398.39;1592.0;pdtrav;time;-1;3600.10;20785.00;8466.0;pono;time;-1;3600.10;18103.88;3606.0
arbitrated_top_n5_w128_d64_e0;abc;time;-1;3600.10;44515.08;9413.0;abc17;time;-1;3600.12;44500.94;9341.0;avr;unk;-1;3575.98;41805.46;35847.0;avy;time;-1;3600.12;35944.64;36429.0;btormc;time;-1;3600.09;3599.97;9632.0;camical;time;-1;3600.23;3599.98;6024.0;cosa2;time;-1;3600.10;14498.12;17408.0;nuxmv;time;-1;3600.10;14393.30;8113.0;pdtrav;time;-1;3600.10;3600.43;765.0;pono;time;-1;3600.10;18105.23;15661.0
arbitrated_top_n5_w128_d8_e0;abc;sat;10;3.84;27.72;1165.0;abc17;sat;10;3.62;28.19;1168.0;avr;sat;-1;3.23;35.65;1358.0;avy;sat;10;35.13;340.94;2592.0;btormc;sat;-1;6.33;6.29;177.0;camical;sat;10;7.68;7.60;191.0;cosa2;sat;-1;1.44;5.42;321.0;nuxmv;sat;-1;3.10;10.26;893.0;pdtrav;sat;10;403.11;481.37;3649.0;pono;sat;-1;1.77;8.09;408.0
arbitrated_top_n5_w32_d32_e0;abc;sat;36;1246.09;16016.04;2723.0;abc17;sat;36;1246.45;16024.69;2625.0;avr;sat;-1;723.15;10190.85;9000.0;avy;sat;34;3299.52;32983.06;12011.0;btormc;sat;-1;2026.67;2026.55;913.0;camical;sat;34;2077.31;2077.21;796.0;cosa2;sat;-1;745.93;3003.80;1872.0;nuxmv;sat;-1;541.42;2163.23;1537.0;pdtrav;time;-1;3600.10;21452.94;10130.0;pono;sat;-1;656.52;3301.35;2552.0
arbitrated_top_n5_w64_d16_e0;abc;sat;18;74.53;937.95;1551.0;abc17;sat;18;72.31;914.90;1559.0;avr;sat;-1;13.16;191.91;2379.0;avy;sat;18;235.42;2343.98;4608.0;btormc;sat;-1;59.55;59.49;265.0;camical;sat;18;69.11;69.00;285.0;cosa2;sat;-1;12.89;51.33;542.0;nuxmv;sat;-1;18.29;70.97;1136.0;pdtrav;sat;18;531.27;1334.40;3555.0;pono;sat;-1;16.15;80.50;817.0
arbitrated_top_n5_w8_d32_e0;abc;sat;40;303.97;3923.30;2457.0;abc17;sat;40;308.30;3980.27;2388.0;avr;sat;-1;802.62;10825.66;8879.0;avy;sat;34;1239.66;12392.17;5514.0;btormc;sat;-1;1046.39;1046.30;308.0;camical;sat;34;1167.13;1167.07;309.0;cosa2;sat;-1;737.38;2968.82;1184.0;nuxmv;sat;-1;588.15;2350.87;910.0;pdtrav;sat;57;630.57;3071.44;3688.0;pono;sat;-1;774.29;3893.57;1906.0
at.6.prop1-back-serstep;abc;sat;17;16.12;205.94;736.0;abc17;sat;17;15.80;205.97;745.0;avr;sat;-1;43.05;671.37;2565.0;avy;sat;45;6.70;59.45;440.0;btormc;sat;-1;24.45;24.40;88.0;camical;sat;8;13.36;13.30;25.0;cosa2;sat;-1;16.14;64.59;232.0;nmtip;sat;8;331.42;331.26;383.0;nuxmv;sat;-1;21.93;86.06;467.0;pdtrav;time;-1;3600.09;6829.59;6160.0;pono;sat;-1;30.89;148.93;323.0
blocks.4.prop1-back-serstep;abc;sat;99;48.62;636.32;828.0;abc17;sat;1646;80.85;1056.15;1036.0;avr;unk;-1;3574.84;56926.36;6078.0;avy;sat;155;1396.18;13956.47;3769.0;btormc;time;-1;3600.09;3599.99;984.0;camical;sat;19;2735.17;2735.02;215.0;cosa2;time;-1;3600.10;14496.87;2271.0;nmtip;uns;-1;4.46;4.39;67.0;nuxmv;time;-1;3600.10;14398.65;1704.0;pdtrav;sat;12145;1202.55;7763.06;9664.0;pono;time;-1;3600.10;18104.57;5130.0
brp2.2.prop1-func-interl;abc;sat;119;50.44;657.16;948.0;abc17;sat;119;50.31;661.92;990.0;avr;unk;-1;3575.99;41716.92;59340.0;avy;sat;100;67.06;667.93;1683.0;btormc;time;-1;3600.09;3599.92;2642.0;camical;sat;86;2415.73;2415.68;485.0;cosa2;time;-1;3600.10;14496.61;4962.0;nmtip;uns;-1;0.51;0.38;17.0;nuxmv;sat;-1;261.65;1044.95;663.0;pdtrav;sat;87;311.44;1965.22;2460.0;pono;time;-1;3600.10;18106.01;4513.0
brp2.3.prop1-back-serstep;abc;sat;37;4.20;40.17;711.0;abc17;sat;37;4.23;41.08;722.0;avr;sat;-1;17.99;268.98;2208.0;avy;sat;37;39.13;387.15;1773.0;btormc;sat;-1;28.77;28.69;108.0;camical;sat;37;12.20;12.09;94.0;cosa2;sat;-1;17.53;70.28;395.0;nmtip;uns;-1;0.57;0.46;33.0;nuxmv;sat;-1;18.99;74.37;492.0;pdtrav;sat;37;17.29;69.46;1140.0;pono;sat;-1;16.52;82.50;409.0
brp2.6.prop3-back-serstep;abc;time;-1;3600.10;43202.88;4021.0;abc17;time;-1;3600.11;43204.04;3924.0;avr;unk;-1;3574.29;56928.19;33862.0;avy;time;-1;3600.10;35996.98;12223.0;btormc;time;-1;3600.10;3599.98;3233.0;camical;time;-1;3600.10;3600.02;2777.0;cosa2;time;-1;3600.12;14498.07;7317.0;nmtip;uns;-1;0.55;0.49;32.0;nuxmv;time;-1;3600.09;14398.56;3283.0;pdtrav;time;-1;3600.10;24144.75;17054.0;pono;time;-1;3600.10;18103.36;8778.0
buggy_ridecore;abc;sat;13;89.41;1177.34;6398.0;abc17;sat;13;89.37;1174.68;7710.0;avr;sat;-1;74.66;1170.96;16357.0;avy;sat;13;1486.98;14210.56;11414.0;btormc;sat;-1;343.35;343.29;1804.0;camical;sat;13;49.38;49.29;525.0;cosa2;time;-1;3600.11;11124.88;5494.0;nuxmv;sat;-1;72.32;269.88;4136.0;pdtrav;sat;13;1820.55;2578.63;15133.0;pono;time;-1;3600.09;11934.18;50557.0
cal102;abc;uns;-1;178.08;2308.70;1577.0;abc17;uns;-1;181.22;2349.34;1597.0;avr;uns;-1;52.48;820.52;3566.0;avy;uns;-1;147.05;1433.94;1330.0;btormc;time;-1;3600.10;3600.01;358.0;camical;time;-1;3600.09;3599.76;353.0;cosa2;time;-1;3600.10;14497.17;2311.0;nuxmv;time;-1;3600.10;14397.96;2678.0;pdtrav;uns;-1;324.83;2191.13;3115.0;pono;time;-1;3600.10;18103.75;3489.0
cal106;abc;uns;-1;79.44;1022.95;1095.0;abc17;uns;-1;80.08;1037.07;1098.0;avr;uns;-1;48.34;755.03;3690.0;avy;uns;-1;97.00;939.63;938.0;btormc;time;-1;3600.09;3599.98;331.0;camical;time;-1;3600.09;3600.03;299.0;cosa2;time;-1;3600.10;14496.38;1974.0;nmtip;unk;-1;0.00;0.00;0.0;nuxmv;uns;-1;1998.06;7989.19;2830.0;pdtrav;uns;-1;172.89;1130.70;2955.0;pono;time;-1;3600.10;18106.47;3524.0
cal107;abc;uns;-1;87.12;1124.61;1092.0;abc17;uns;-1;87.90;1140.85;1093.0;avr;uns;-1;46.99;732.93;3630.0;avy;uns;-1;94.00;909.39;1271.0;btormc;time;-1;3600.09;3600.04;366.0;camical;time;-1;3600.09;3599.97;414.0;cosa2;time;-1;3600.10;14498.25;2182.0;nmtip;unk;-1;0.00;0.00;0.0;nuxmv;uns;-1;1760.07;7037.91;1966.0;pdtrav;uns;-1;185.77;1222.59;3033.0;pono;time;-1;3600.10;18107.55;3450.0
cal112;abc;uns;-1;262.47;3393.56;1456.0;abc17;uns;-1;272.99;3536.34;1444.0;avr;uns;-1;46.67;727.13;3378.0;avy;uns;-1;339.95;3362.13;2308.0;btormc;time;-1;3600.09;3599.91;320.0;camical;time;-1;3600.09;3600.03;344.0;cosa2;time;-1;3600.11;14497.45;1887.0;nmtip;unk;-1;0.00;0.00;0.0;nuxmv;time;-1;3600.10;14397.23;2802.0;pdtrav;uns;-1;516.88;3537.78;3233.0;pono;time;-1;3600.10;18107.90;3682.0
cal117;abc;uns;-1;19.89;250.92;1090.0;abc17;uns;-1;20.84;265.30;1084.0;avr;uns;-1;55.04;861.20;4893.0;avy;uns;-1;21.14;179.66;935.0;btormc;time;-1;3600.10;3599.96;485.0;camical;time;-1;3600.10;3600.01;313.0;cosa2;time;-1;3600.10;14495.01;1632.0;nmtip;unk;-1;0.00;0.00;0.0;nuxmv;uns;-1;51.63;203.86;888.0;pdtrav;uns;-1;62.80;360.00;2958.0;pono;time;-1;3600.10;18105.47;3620.0
cal118;abc;uns;-1;46.29;591.88;1084.0;abc17;uns;-1;47.76;614.15;1072.0;avr;uns;-1;29.04;446.16;4610.0;avy;uns;-1;17.29;145.46;820.0;btormc;time;-1;3600.10;3599.91;527.0;camical;time;-1;3600.09;3599.99;272.0;cosa2;time;-1;3600.10;14497.91;1683.0;nmtip;unk;-1;0.00;0.00;0.0;nuxmv;uns;-1;47.62;187.76;881.0;pdtrav;uns;-1;58.78;327.41;3064.0;pono;time;-1;3600.10;18103.65;3761.0
cal119;abc;uns;-1;18.69;232.04;1050.0;abc17;uns;-1;18.75;238.22;1062.0;avr;uns;-1;39.20;607.22;4785.0;avy;uns;-1;18.28;153.32;758.0;btormc;time;-1;3600.09;3599.71;444.0;camical;time;-1;3600.09;3599.99;242.0;cosa2;time;-1;3600.10;14497.02;1591.0;nmtip;unk;-1;0.00;0.00;0.0;nuxmv;uns;-1;60.47;239.60;894.0;pdtrav;uns;-1;49.56;270.29;2777.0;pono;time;-1;3600.10;18103.59;3895.0
cal122;abc;uns;-1;15.65;200.02;1046.0;abc17;uns;-1;16.94;217.04;1042.0;avr;uns;-1;41.62;645.52;4768.0;avy;uns;-1;21.16;183.80;773.0;btormc;time;-1;3600.09;3599.94;383.0;camical;time;-1;3600.09;3600.02;238.0;cosa2;time;-1;3600.10;14496.50;4117.0;nmtip;unk;-1;0.00;0.00;0.0;nuxmv;uns;-1;61.88;244.99;873.0;pdtrav;uns;-1;59.58;318.50;3096.0;pono;time;-1;3600.10;18105.90;3478.0
cal123;abc;uns;-1;33.55;426.00;1046.0;abc17;uns;-1;19.32;244.80;1051.0;avr;uns;-1;27.92;426.40;4483.0;avy;uns;-1;22.07;190.92;815.0;btormc;time;-1;3600.09;3599.92;437.0;camical;time;-1;3600.09;3599.95;248.0;cosa2;time;-1;3600.10;14497.04;6832.0;nmtip;unk;-1;0.00;0.00;0.0;nuxmv;uns;-1;58.76;232.69;876.0;pdtrav;uns;-1;58.56;333.40;2872.0;pono;time;-1;3600.10;18106.17;3446.0
cal125;abc;uns;-1;17.39;214.12;1049.0;abc17;uns;-1;18.19;229.08;1049.0;avr;uns;-1;42.04;654.05;5222.0;avy;uns;-1;19.66;168.22;901.0;btormc;time;-1;3600.09;3600.00;429.0;camical;time;-1;3600.09;3599.99;248.0;cosa2;time;-1;3600.10;14497.41;2412.0;nmtip;unk;-1;0.00;0.00;0.0;nuxmv;uns;-1;55.09;217.90;865.0;pdtrav;uns;-1;69.60;404.85;3171.0;pono;time;-1;3600.10;18105.98;3394.0
cal129;abc;uns;-1;15.24;194.10;1042.0;abc17;uns;-1;15.85;203.03;1043.0;avr;uns;-1;25.25;384.18;4399.0;avy;uns;-1;18.79;159.58;738.0;btormc;time;-1;3600.10;3600.01;408.0;camical;time;-1;3600.09;3599.91;227.0;cosa2;time;-1;3600.10;14497.51;4451.0;nmtip;unk;-1;0.00;0.00;0.0;nuxmv;uns;-1;54.81;216.68;867.0;pdtrav;uns;-1;54.55;308.23;2893.0;pono;time;-1;3600.10;18104.58;3893.0
cal140;abc;uns;-1;12.33;148.86;999.0;abc17;uns;-1;12.68;155.65;998.0;avr;uns;-1;21.48;323.79;4119.0;avy;uns;-1;13.03;106.97;724.0;btormc;time;-1;3600.09;3599.89;423.0;camical;time;-1;3600.09;3599.94;231.0;cosa2;time;-1;3600.10;14496.23;1431.0;nmtip;unk;-1;0.00;0.00;0.0;nuxmv;uns;-1;63.10;249.95;865.0;pdtrav;uns;-1;43.52;230.52;2764.0;pono;time;-1;3600.10;18104.17;3239.0
cal142;abc;uns;-1;13.99;171.75;1010.0;abc17;uns;-1;14.72;180.41;1006.0;avr;uns;-1;44.86;698.86;4691.0;avy;uns;-1;14.50;122.19;819.0;btormc;time;-1;3600.09;3599.94;422.0;camical;time;-1;3600.09;3600.02;251.0;cosa2;time;-1;3600.10;14498.23;13023.0;nmtip;unk;-1;0.00;0.00;0.0;nuxmv;uns;-1;102.67;408.24;869.0;pdtrav;uns;-1;50.57;280.35;2775.0;pono;time;-1;3600.10;18105.38;3575.0
cal143;abc;uns;-1;17.19;213.70;1038.0;abc17;uns;-1;18.23;227.66;1045.0;avr;uns;-1;27.26;416.65;4380.0;avy;uns;-1;16.86;130.96;694.0;btormc;time;-1;3600.09;3599.99;396.0;camical;time;-1;3600.09;3599.98;261.0;cosa2;time;-1;3600.10;14497.25;3024.0;nmtip;unk;-1;0.00;0.00;0.0;nuxmv;uns;-1;104.27;414.58;879.0;pdtrav;uns;-1;52.60;289.19;2939.0;pono;time;-1;3600.10;18103.15;3102.0
cal149;abc;uns;-1;14.05;171.24;1031.0;abc17;uns;-1;14.14;177.87;1026.0;avr;uns;-1;23.91;362.13;4147.0;avy;uns;-1;14.02;116.57;706.0;btormc;time;-1;3600.09;3600.00;400.0;camical;time;-1;3600.09;3599.98;229.0;cosa2;time;-1;3600.10;14496.77;1425.0;nmtip;unk;-1;0.00;0.00;0.0;nuxmv;uns;-1;75.45;299.12;865.0;pdtrav;uns;-1;50.55;283.57;2877.0;pono;time;-1;3600.10;18103.77;3586.0
cal156;abc;time;-1;3600.10;44472.64;3216.0;abc17;time;-1;3600.10;44409.18;3216.0;avr;uns;-1;59.50;932.37;4337.0;avy;time;-1;3600.10;35915.67;3943.0;btormc;time;-1;3600.10;3600.03;209.0;camical;time;-1;3600.09;3599.96;178.0;cosa2;time;-1;3600.10;14496.45;30116.0;nuxmv;time;-1;3600.10;14396.41;1711.0;pdtrav;time;-1;3600.10;24461.45;4888.0;pono;time;-1;3600.10;18108.10;13343.0
